Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Sex
-0.017914,0.015042,0.002185,0.01661,-0.019286,0.008304,0.010358,0.005848,I
-0.012952,0.009032,0.01154,0.005112,-0.007149,0.003011,0.010488,0.000265,I
-0.012216,0.008306,0.002149,0.000046,-0.003725,0.010672,0.013738,0.002688,I
-0.004603,0.012701,-0.003289,0.003429,0.002591,0.010266,0.014215,-0.005737,I
-0.002593,0.002234,0.011499,-0.00091,0.001583,0.016514,0.014214,-0.003964,I
0.009729,0.016535,-0.009208,-0.001634,0.009417,0.019618,0.007856,-0.031699,I
-0.008054,0.010757,0.012772,-0.006376,0.00817,0.003334,0.005886,0.007926,I
-0.010566,0.008253,0.00978,-0.015032,0.005904,0.001756,0.003889,0.008526,I
-0.00358,0.000619,0.011623,-0.002824,0.007931,0.001824,0.013991,-0.000146,I
-0.006919,0.013661,0.007798,-0.016686,0.010877,0.002195,0.000953,0.004856,I
0.004735,-0.005454,0.010766,0.002512,0.012113,0.008791,0.017242,-0.004682,I
-0.005332,-0.010794,0.010856,-0.002371,0.009433,0.006304,0.010199,0.001493,I
0.001448,0.011045,0.005934,-0.006228,0.013867,-0.001588,-0.007398,-0.006009,I
-0.002393,0.002061,0.015136,-0.01774,0.007919,0.012248,-0.000015,0.004641,I
0.00233,0.001648,-0.008841,-0.015127,-0.001204,0.014386,0.007572,-0.005235,M
0.009603,0.003857,0.003817,-0.006834,0.009435,0.011642,0.007378,-0.010662,M
0.000205,-0.001355,-0.000884,-0.003596,0.014579,-0.004102,0.00825,-0.011039,M
-0.001454,-0.00707,0.021949,-0.010562,0.017224,0.006031,0.017227,0.005424,I
-0.012779,-0.010811,-0.000278,-0.012674,0.011358,-0.003126,0.004545,-0.005959,I
-0.00588,-0.000848,0.015534,-0.013874,0.004249,0.000567,-0.002479,0.009498,I
0.007023,-0.011743,-0.017865,-0.000016,0.010784,0.032233,0.008923,-0.023372,I
0.009143,-0.001908,0.005121,-0.007579,0.00245,0.011889,0.003447,-0.006013,F
0.00754,-0.000274,-0.016218,-0.013479,0.005106,0.013241,0.008462,-0.017949,M
0.012342,-0.006625,-0.019723,-0.004331,0.004593,0.013604,0.021924,-0.018589,M
-0.00456,-0.013657,-0.008321,0.003767,0.005719,0.000269,0.010712,0.007794,F
0.003408,-0.010208,0.018541,-0.00835,0.016293,0.01023,0.010878,0.002509,I
0.005755,-0.001193,0.012305,-0.011139,0.015387,0.013992,-0.005827,-0.00149,I
0.025607,0.01253,-0.000048,0.017378,0.016053,-0.01088,0.00765,-0.009456,M
0.012831,-0.006135,-0.00517,-0.014688,-0.00428,0.014415,0.021708,-0.005514,F
0.00232,0.002862,0.038673,-0.023296,0.012851,0.005457,-0.002139,0.021926,I
0.002895,-0.007501,-0.00397,-0.017693,0.006911,0.007166,0.023989,0.005429,M
-0.014099,-0.018152,0.021103,-0.00089,-0.00104,-0.01441,-0.016705,0.021538,F
0.00941,-0.008967,-0.012614,0.000809,0.010623,0.005497,0.017264,-0.006791,M
0.013794,0.003334,0.025656,-0.000005,0.020487,0.007453,-0.005512,0.008305,I
-0.002575,-0.005979,-0.032485,-0.000101,0.006312,-0.001192,0.000178,0.000612,M
-0.003354,-0.01526,-0.025123,-0.005724,-0.003288,-0.005947,0.013639,0.01024,M
0.009028,-0.004077,0.031157,0.00313,0.018243,-0.001591,-0.009157,0.018218,M
0.007451,-0.005359,-0.009154,-0.009434,0.010909,0.013087,-0.008055,-0.004828,F
-0.006598,-0.010789,-0.008034,-0.002332,0.013176,-0.009348,-0.012564,0.007109,I
-0.007513,-0.038762,-0.028386,0.024691,0.001847,-0.012263,0.016895,0.006391,M
0.012711,-0.013019,-0.009683,0.002203,0.004806,0.013927,0.009984,0.004667,M
0.011528,0.012806,-0.009669,-0.009147,0.012504,0.000777,-0.013707,0.005455,M
0.013104,-0.013032,0.012348,-0.017526,-0.004873,0.005041,0.008336,-0.000793,M
-0.001549,-0.033757,-0.008156,0.002814,0.004038,0.012296,0.02542,0.020046,F
0.016469,-0.00898,0.00421,-0.004732,0.01338,0.014234,0.001739,0.001332,F
0.008618,-0.013918,0.00055,-0.012897,0.001819,0.020113,-0.001082,0.012716,F
0.006662,-0.01056,0.008071,-0.012603,0.000675,0.003905,-0.003509,0.016473,F
0.025623,0.004048,0.009978,-0.008388,-0.0118,0.004059,-0.016527,0.001762,F
0.040766,0.029318,0.029088,-0.021596,-0.018561,-0.013701,-0.020871,0.002397,F
0.008125,-0.021396,-0.021758,0.008825,-0.001323,-0.0115,0.018506,0.014945,M
0.032361,0.001913,0.011327,-0.008683,-0.013747,0.02572,-0.020579,0.005027,M
0.020978,0.010872,-0.013518,-0.019003,-0.009562,-0.000866,-0.006248,0.010452,F
0.028477,-0.023054,-0.047913,0.003144,-0.035828,-0.010094,0.032811,-0.013518,M
0.018623,-0.019816,0.01136,-0.017607,-0.006192,0.030723,0.002981,0.018866,F
0.025772,-0.016246,-0.000168,-0.004851,0.002135,0.013147,0.007433,0.003238,F
0.074187,0.039914,-0.007855,-0.029555,-0.074083,-0.097883,0.083438,0.012364,M
-0.011992,0.028099,-0.007323,0.032021,-0.030965,0.017115,0.009948,0.000906,I
-0.013832,0.015785,0.001861,0.014898,-0.014257,0.008841,0.006333,-0.002422,I
-0.013886,0.008446,0.015471,0.021597,-0.010211,0.000749,0.005767,-0.000186,I
-0.01501,0.017052,0.001635,0.003591,-0.003732,0.002647,0.001827,-0.002009,I
-0.021732,-0.001753,0.012477,0.00432,0.002452,-0.007364,-0.001295,0.008681,M
-0.010436,0.003,0.018114,0.005535,0.002001,-0.000688,0.004938,0.005541,I
0.001778,0.01898,-0.007084,0.012248,0.013154,-0.001617,-0.003501,-0.011212,F
-0.007018,-0.001336,0.015248,-0.004717,0.009075,-0.006296,-0.000419,0.005095,M
-0.011865,-0.006607,0.018053,-0.016941,0.00605,0.003138,0.012157,0.018919,F
-0.000028,-0.002118,0.012639,-0.010064,0.012803,0.008455,0.012868,0.003208,I
0.017208,0.013004,0.008126,0.000763,0.015467,0.007308,-0.003744,-0.006609,M
0.001716,-0.019191,-0.017296,-0.000943,0.00162,0.004359,0.001813,-0.007839,F
-0.018019,0.011584,0.006757,0.006789,-0.007964,-0.000045,-0.001259,-0.001226,I
-0.022598,-0.01308,0.014144,0.006351,-0.012367,0.062712,-0.019498,0.017286,I
-0.007627,-0.000129,0.016416,0.002886,0.010413,-0.004331,0.012119,0.003281,I
-0.003857,0.013531,0.00891,-0.000603,0.008981,-0.000052,-0.002058,0.003163,M
0.008102,0.021512,0.003458,-0.001825,0.014826,0.006765,-0.002021,-0.012014,M
0.010331,0.009114,0.006961,-0.004938,0.017778,0.001725,0.000045,-0.001254,M
0.016613,0.017885,0.009202,-0.002639,0.017454,0.008946,-0.007527,0.004499,M
0.002827,-0.009451,0.005144,-0.006892,0.002222,0.006439,0.00642,0.002998,M
0.009286,-0.004832,0.008709,-0.011384,-0.002578,0.01276,0.000446,0.007829,M
0.015826,0.007317,-0.004572,-0.019262,-0.006613,0.012295,0.005407,0.007037,F
0.002455,-0.020613,0.008138,0.009706,0.007398,-0.005838,0.014571,0.021098,F
-0.002283,-0.006211,-0.003525,-0.005462,0.008659,0.00327,0.006211,0.034317,M
0.000363,-0.021417,0.008109,-0.012413,-0.011845,0.016099,-0.002432,0.019443,M
0.004956,-0.033906,-0.0194,0.000038,-0.018594,0.008439,0.018737,0.024137,F
0.059373,0.033514,0.001971,-0.047659,-0.056577,-0.053546,0.068599,0.001331,M
0.009299,-0.007136,-0.005668,0.015334,0.010195,-0.017644,-0.011404,0.022263,M
0.015172,-0.039999,-0.011008,-0.000935,-0.008186,-0.001007,0.030377,0.003037,F
-0.005167,-0.013444,0.021156,0.000238,-0.005068,-0.001013,-0.011685,-0.015272,M
-0.012379,-0.011697,-0.006279,-0.027976,-0.006097,0.013622,0.007701,0.005007,F
-0.007818,-0.005149,0.015859,-0.000056,0.002923,-0.004755,-0.01337,-0.027388,F
-0.008614,-0.007607,0.000375,-0.003902,0.001567,-0.003541,-0.00314,0.002263,M
-0.005515,0.014294,0.003883,0.013369,-0.012189,0.016432,0.008115,-0.005924,M
0.008401,0.012342,0.000913,0.001497,-0.002313,0.028796,0.006269,-0.015947,F
-0.004287,0.009248,0.004082,0.004708,0.001509,-0.00002,0.005417,-0.015886,M
-0.022237,0.023651,0.003087,0.039603,-0.044764,0.00579,0.00316,0.013302,I
-0.022535,0.009087,0.000274,0.009647,-0.008319,-0.001737,0.000125,-0.003138,I
0.005834,0.00014,-0.018757,0.014623,0.015662,0.001918,0.012749,-0.012252,M
-0.007933,-0.008669,-0.008483,0.003979,0.004893,0.00901,-0.001883,0.006422,F
0.00285,-0.005151,-0.010536,0.004941,0.012801,0.011581,0.000635,-0.031061,M
0.012822,-0.011072,0.013773,-0.012822,0.005998,0.022007,0.00877,0.007463,F
0.000144,0.003352,0.017927,-0.006248,0.008915,-0.024193,-0.029534,-0.014264,M
-0.000649,-0.02043,0.009305,-0.011215,-0.008944,0.017918,-0.013544,-0.011919,M
-0.009803,-0.008676,0.012453,0.005119,0.004303,0.000763,-0.000248,-0.012966,M
-0.015182,0.002423,0.005424,0.010923,-0.001656,0.016446,0.007274,0.003534,I
0.002415,0.01995,-0.004846,-0.001766,0.008961,0.009813,-0.007774,-0.02013,M
-0.006733,-0.032146,-0.040284,-0.004089,-0.016919,-0.014325,0.005896,0.004361,F
-0.014627,0.012814,-0.011177,0.002728,-0.000938,0.012143,0.004594,0.000865,M
-0.010631,0.016189,-0.003705,-0.001382,-0.005137,0.010942,0.003333,-0.00592,F
0.009713,-0.020759,0.002561,-0.009666,-0.011391,0.012084,0.030835,-0.00871,M
-0.012581,-0.022503,0.01039,-0.010981,-0.007164,0.003059,0.000721,0.006355,M
-0.000176,-0.009805,-0.028671,0.009391,0.016849,0.005543,0.006713,-0.007989,F
-0.006368,-0.006044,-0.021799,-0.009847,-0.012253,0.009634,0.006728,-0.019439,F
-0.001791,0.017173,-0.006947,0.000679,-0.00087,0.008334,0.002453,-0.01513,M
-0.017356,0.009107,0.005291,0.013043,-0.007914,-0.004038,-0.000877,-0.011464,I
-0.003763,-0.042179,-0.011802,-0.017536,-0.029035,0.009047,-0.000004,-0.004769,M
-0.00463,-0.027436,-0.012532,-0.010148,-0.016806,0.023992,0.002952,-0.007,F
-0.001691,0.015362,-0.009653,-0.025132,-0.000402,-0.01051,0.00272,0.014549,F
0.037764,0.036759,-0.004098,-0.020116,-0.014455,-0.069979,0.041476,-0.043317,F
0.005478,-0.038739,0.001284,-0.014982,-0.052653,0.002688,0.021629,0.011209,F
-0.009503,-0.007795,-0.007391,0.008447,-0.001917,-0.003447,0.005954,-0.006126,M
0.002041,-0.030966,0.011537,-0.007092,-0.025925,-0.021395,-0.009377,-0.002702,F
-0.008704,0.014648,0.010714,0.014541,-0.012445,0.01291,0.012277,0.003224,I
-0.020501,-0.014005,0.024994,-0.014992,-0.012795,-0.0229,-0.037317,-0.013712,M
-0.00411,0.004301,-0.020821,-0.015688,0.010873,-0.004713,0.010526,-0.016414,F
-0.015889,-0.019371,0.004533,0.008106,0.004407,-0.017061,-0.011456,-0.021273,F
-0.015265,0.004261,-0.004866,-0.012936,0.001134,0.007369,0.00778,-0.001537,F
-0.014856,-0.003345,-0.01828,-0.013766,-0.002607,0.004673,0.009064,-0.00106,F
-0.01887,-0.024693,-0.013803,-0.003824,0.01045,-0.004289,-0.012595,-0.024806,M
-0.003736,0.006167,0.01028,0.004698,0.009728,-0.009089,-0.008604,-0.024283,F
0.003396,-0.009589,0.006019,-0.00536,0.00367,-0.000756,0.028942,-0.009084,F
-0.010607,0.012658,0.001966,0.011691,-0.007941,0.014226,0.01441,-0.000909,I
-0.007738,-0.008383,0.004558,-0.011827,0.000191,0.005917,-0.007095,-0.007812,F
-0.026949,0.008258,-0.005582,0.016157,-0.015252,-0.002489,-0.005711,-0.010951,M
0.002847,-0.011163,0.007575,-0.016368,-0.011388,0.020021,-0.025715,-0.030813,M
-0.0046,-0.014795,-0.032672,-0.015293,-0.03432,-0.047949,0.016914,0.0074,F
-0.008047,-0.004025,-0.000828,0.003143,0.000568,0.002604,0.00555,-0.013984,M
0.006433,0.005056,-0.000263,0.003264,0.015137,-0.027105,-0.024876,-0.014998,F
-0.007634,0.015046,-0.000937,0.003879,-0.000112,0.009304,0.004781,-0.008676,I
0.011193,-0.014076,-0.012878,0.016993,-0.001463,0.005705,0.011255,-0.008793,F
0.044637,0.005623,0.022565,-0.01127,-0.022084,0.004279,-0.010121,-0.016149,F
0.022491,0.011849,0.014078,-0.00977,-0.003997,-0.02193,0.03081,-0.012532,M
-0.024487,0.004829,-0.007067,0.029342,-0.012135,-0.001709,-0.006943,-0.014929,I
-0.004698,0.010551,-0.004494,0.003037,0.00612,0.014659,0.006737,-0.01211,I
0.005094,0.014202,-0.001935,-0.006096,0.007923,0.02258,0.00467,-0.011322,F
-0.006323,-0.013046,-0.022427,0.007849,0.007185,-0.000089,0.008403,0.004024,F
0.012701,-0.016924,0.012808,0.028556,0.014921,-0.011774,0.003283,-0.012912,F
0.003874,-0.010918,-0.014799,-0.024506,-0.012886,0.023204,-0.007503,-0.001916,M
-0.014795,-0.014017,0.003225,0.006301,0.003764,-0.036975,-0.008722,-0.021491,M
0.004703,-0.001823,-0.010935,-0.024927,-0.012216,0.019149,-0.00427,-0.014793,F
0.009936,0.014514,0.015616,-0.023606,-0.022067,0.00274,-0.00957,-0.015634,F
-0.003943,0.009212,-0.002201,-0.00967,0.001361,0.018116,-0.000752,-0.017727,I
-0.013449,-0.010487,0.006601,-0.000386,0.001379,0.001791,-0.011731,-0.005684,M
0.012195,0.00167,-0.006099,-0.018274,0.003633,0.029177,-0.025392,-0.022479,F
0.025844,-0.027096,0.016265,-0.011789,-0.027355,-0.002518,0.005409,0.022746,M
0.009291,-0.0091,0.003086,-0.000151,0.002618,-0.019129,-0.019229,-0.027017,F
0.010352,-0.0024,-0.007197,-0.010179,0.005088,0.010878,0.010057,-0.013841,F
-0.01807,0.031494,-0.011089,0.043274,-0.04476,0.012363,-0.000643,-0.002485,I
-0.021992,0.00453,0.004827,-0.002964,0.005227,-0.037935,-0.016586,-0.021776,M
0.016389,0.012214,0.000858,0.001732,0.006114,-0.028881,0.014604,-0.028052,F
-0.011455,0.026589,-0.003462,0.04842,-0.040022,0.013706,0.004253,-0.004881,I
-0.025756,-0.016376,-0.000338,-0.04375,-0.001792,-0.011724,-0.024929,0.009085,M
-0.002258,-0.021841,0.003604,-0.016058,-0.001517,0.016395,-0.018992,-0.029356,M
-0.01707,0.005503,0.011461,-0.000066,-0.006532,0.004919,0.014265,0.012411,M
-0.016753,0.024022,-0.003707,0.019242,-0.024541,0.011704,0.009459,0.004025,M
-0.011176,0.004886,-0.007091,-0.004472,0.007364,-0.010471,-0.015902,-0.022489,I
-0.01096,-0.000207,-0.011762,-0.01015,0.003619,0.005302,0.012504,-0.014286,I
-0.004958,0.006908,-0.010493,-0.000131,0.013461,-0.004579,0.005212,-0.025143,F
-0.015885,-0.00076,0.00765,-0.006991,0.000818,-0.006361,-0.014803,-0.016348,M
-0.01836,0.010459,0.008176,0.003852,-0.007322,-0.005716,-0.006089,-0.011339,I
-0.011421,-0.009878,0.011167,-0.0007,0.00813,-0.017834,-0.016897,-0.018509,I
-0.012548,-0.012696,0.008323,-0.005315,0.002179,-0.010916,0.00279,0.009085,I
-0.01551,-0.021613,0.029561,-0.005371,-0.013534,-0.027439,-0.024098,-0.019176,I
-0.004471,-0.00587,-0.018981,0.003138,0.003177,-0.007373,-0.002481,-0.002532,I
-0.005973,0.00243,-0.005486,-0.01794,0.002279,0.003548,0.002058,-0.004077,F
-0.009942,-0.011801,0.008105,-0.02371,-0.003719,-0.008919,-0.009476,0.01456,I
-0.017486,-0.04137,-0.011602,0.000505,-0.010859,-0.04652,0.002986,-0.004579,F
0.005593,-0.01099,0.016874,-0.008633,-0.004808,0.001969,0.008817,0.001581,I
-0.018705,0.016121,-0.003315,0.012854,-0.014126,0.000398,-0.000303,-0.013007,M
-0.017838,0.003917,0.013647,0.00557,-0.003923,-0.004157,-0.004005,-0.008341,M
-0.005953,-0.01425,0.006469,-0.012226,-0.006711,0.012912,0.008682,0.002499,I
-0.021296,-0.012473,0.026646,0.016951,-0.005588,-0.013841,-0.005851,-0.005068,M
-0.021284,-0.008491,0.005953,-0.007114,-0.001359,-0.036327,-0.036178,-0.036369,F
-0.01193,-0.009252,0.005837,0.000807,0.001513,0.006926,0.011854,0.006538,F
-0.022007,-0.025028,0.015067,-0.015689,0.008184,-0.034337,0.007922,0.006029,I
-0.017489,-0.002357,-0.000654,-0.009927,0.001146,-0.019544,-0.003083,-0.001912,I
0.022914,-0.017608,-0.010863,-0.018207,-0.055996,0.023519,0.007073,0.044782,I
0.00543,-0.005496,-0.012536,-0.021937,-0.022502,-0.028638,-0.00417,-0.004536,F
0.008111,-0.02563,0.002154,0.007373,-0.018346,-0.033536,-0.027754,-0.02268,F
-0.005566,-0.010141,0.008409,-0.014305,-0.005526,-0.011265,-0.021384,-0.025718,I
-0.003973,-0.010291,0.017716,-0.00622,-0.005658,-0.002721,0.012102,-0.006325,F
-0.017439,0.021672,-0.004451,0.026221,-0.023907,0.005774,0.001919,-0.007866,I
-0.02376,0.025054,-0.010627,0.015405,-0.026476,0.00741,0.003108,0.001605,I
0.012038,-0.007166,0.012977,-0.001084,-0.010837,0.006508,0.01215,-0.01319,M
0.006327,-0.001591,0.004522,-0.000232,0.002512,0.009213,-0.005003,-0.039489,F
0.009091,-0.02254,0.014483,0.004385,-0.007962,0.018593,0.002261,-0.024196,M
-0.007617,0.002712,0.011188,0.023018,-0.005267,-0.001447,0.001021,-0.023029,F
-0.018189,-0.037013,-0.005635,0.007646,-0.004978,-0.019963,0.009418,-0.00529,M
-0.004297,-0.020708,0.004265,0.016863,0.003749,-0.003745,0.010252,-0.010588,M
0.005307,-0.0061,-0.005952,-0.00336,-0.023242,-0.005237,-0.010342,-0.021225,F
-0.000997,-0.010884,0.015893,0.001937,0.008234,-0.007986,0.009168,-0.006626,F
0.006909,-0.003513,-0.005937,-0.017595,-0.02754,0.01317,-0.012066,-0.016572,M
-0.000266,-0.011734,0.022167,-0.010243,-0.020521,-0.009357,-0.03903,-0.030823,M
-0.021502,0.019712,-0.005188,0.024535,-0.025676,0.004333,0.001809,-0.003577,I
-0.012564,-0.012729,-0.008599,-0.014911,-0.01105,-0.012452,0.006544,-0.009768,M
-0.018746,-0.012353,0.007544,-0.003414,-0.009864,-0.028748,-0.009354,-0.020391,M
-0.019132,-0.014637,-0.004891,-0.012853,-0.004952,-0.012994,0.00357,0.003198,F
-0.009373,-0.018718,-0.000753,-0.010887,-0.005836,0.007834,-0.001797,-0.014984,F
0.003779,-0.016828,0.005061,-0.007385,-0.006915,0.001692,0.012564,-0.024453,F
0.00452,-0.012,-0.005979,0.008688,-0.011583,0.002637,0.009128,-0.038308,F
-0.014189,0.01643,-0.001855,0.013592,-0.012864,0.007905,0.011521,0.003358,I
0.002132,0.014424,0.014082,-0.006974,-0.003612,0.008261,0.000553,0.004145,I
0.009528,0.015429,0.006695,0.006436,0.018968,0.004658,0.006845,-0.006633,M
0.002494,0.007054,0.008062,-0.001278,0.00857,0.005872,0.000649,-0.006783,I
-0.003799,0.000848,0.015518,-0.010948,0.000123,-0.005006,-0.007686,-0.004954,F
0.010791,0.019483,0.001234,-0.003209,0.006485,-0.006661,-0.011853,0.000792,F
0.019206,-0.002109,-0.04489,-0.00357,-0.021281,-0.025166,0.049229,-0.005385,F
0.029819,0.007507,-0.014499,0.007445,-0.012647,0.010385,-0.020733,0.011037,F
0.029501,0.010791,-0.018037,-0.001716,-0.011982,-0.026135,0.009706,0.010223,M
0.02179,0.021421,-0.032587,0.037977,-0.000537,-0.020772,-0.041844,0.03435,M
0.045553,0.031089,-0.001085,0.015614,-0.010492,0.011326,-0.046256,0.02967,F
-0.015929,0.023218,-0.009062,0.017509,-0.017889,0.012585,0.009211,0.002299,I
-0.016094,0.018112,0.007774,0.021227,-0.022392,0.00729,0.006932,0.00739,I
-0.013945,0.01723,0.002651,0.017863,-0.015624,0.003485,0.007817,-0.002001,I
-0.012477,0.015978,0.004463,0.019582,-0.015722,0.004424,0.008946,-0.002913,I
-0.013744,0.011834,0.006229,0.016875,-0.015009,0.003563,0.011433,0.001803,I
-0.006755,0.015369,-0.000238,0.0045,-0.003877,0.007239,0.012922,-0.002816,I
-0.007996,0.012784,-0.002428,0.014494,0.007874,0.01605,0.000526,-0.005805,I
-0.011675,0.005051,0.00542,0.004935,-0.003677,0.005002,0.018891,0.003801,I
-0.010824,0.008215,0.00906,0.000848,0.00163,0.003351,0.016524,0.005649,I
-0.014779,0.012728,-0.000237,0.000342,0.003183,-0.005507,0.000361,0.001357,M
-0.000278,0.016174,0.000818,0.006221,0.006224,0.005976,0.006687,-0.009342,I
-0.013937,0.008768,0.000015,0.004479,0.004782,-0.001546,-0.00032,0.000376,I
-0.015431,0.007649,-0.005298,-0.014542,-0.000208,0.005826,0.016763,0.01107,I
-0.005946,0.017056,-0.002722,-0.012548,0.002636,0.005016,0.006914,0.001951,I
-0.012285,-0.005248,0.003788,-0.002841,0.003655,0.001674,0.018265,0.012035,I
0.004803,0.005869,-0.004473,-0.000382,0.006715,0.006162,0.014397,-0.011421,M
0.002221,0.004866,0.003577,0.001081,0.005876,0.003077,0.020924,0.010131,M
0.009218,0.010299,0.00323,0.013642,0.019345,0.00249,0.002421,0.003996,F
0.013528,0.008804,-0.008744,-0.003781,0.007216,0.010843,0.005471,-0.000811,M
0.007586,0.000748,0.005218,-0.018833,0.000326,0.008035,0.027248,0.022893,I
0.016454,-0.005011,0.002957,-0.004303,0.007814,0.004671,0.038657,0.009618,F
0.013722,0.010957,0.004675,0.008386,0.004178,-0.003799,-0.017756,0.013907,M
0.002958,0.000401,0.000657,-0.015837,0.001122,-0.014518,-0.000501,0.015884,M
0.027935,0.013109,-0.011383,-0.003482,0.006791,-0.010911,0.008464,-0.004461,F
0.049191,0.020332,-0.006581,-0.015318,-0.037316,0.017698,-0.000016,-0.003775,F
0.022587,0.002114,-0.003459,-0.002672,0.00455,-0.006541,0.017838,0.0188,M
0.023494,0.003208,-0.008929,-0.002964,-0.031162,-0.004849,-0.003654,0.024501,F
0.001986,-0.018702,-0.020262,-0.002351,-0.016606,0.000983,0.003574,0.030622,M
0.015324,-0.002676,0.006649,-0.012313,-0.004391,-0.013827,0.015081,0.033364,M
0.045995,0.023173,-0.043228,-0.019571,-0.028808,0.012898,0.00582,-0.004997,M
0.048334,0.035262,-0.024672,-0.011637,-0.031485,-0.00088,-0.024192,0.008495,M
-0.01723,0.027556,-0.005799,0.033778,-0.036596,0.011517,0.004305,0.001271,I
-0.017546,0.019617,0.002454,0.027414,-0.024646,0.006926,0.004615,0.003882,I
-0.012635,-0.052433,0.038056,0.060547,-0.02924,0.141014,-0.050676,0.008534,I
-0.01154,0.014723,0.005937,0.004939,-0.003516,0.007383,0.008487,0.001564,I
-0.007305,0.012717,0.011058,0.009883,0.001121,0.004564,0.011288,0.001056,I
-0.003915,0.016037,0.013026,0.003307,0.005486,0.00377,0.008569,0.006006,I
-0.004309,0.025753,0.003182,-0.009444,0.008265,-0.000357,-0.003464,0.006681,I
-0.000624,0.012234,0.014538,0.011889,0.009644,-0.003667,0.004067,0.020832,I
-0.005497,0.001328,-0.001198,-0.001042,0.008649,0.001722,0.010484,-0.000444,I
-0.001821,0.004525,0.007717,-0.002304,0.015523,0.000423,0.005999,0.003568,I
-0.004742,-0.005206,0.013791,-0.004311,0.012653,-0.002578,0.004467,-0.00139,M
-0.002837,-0.00653,-0.001387,-0.000723,0.017975,0.000208,0.006812,0.001588,F
0.003604,-0.009697,-0.017134,0.004469,0.013311,-0.003373,0.016206,-0.002209,M
0.005442,0.003914,0.001645,0.005382,0.018764,-0.010147,-0.011895,-0.001362,F
0.006259,0.005109,0.006525,0.006091,0.006307,-0.009131,-0.022027,0.003897,M
0.01451,0.013931,-0.013114,0.005809,0.025324,-0.002992,-0.003502,0.004178,M
0.011633,0.013112,0.000261,0.012128,0.026736,-0.015322,-0.010449,0.010586,M
0.028547,0.027958,-0.020022,-0.005413,0.032968,0.009034,-0.009688,-0.023147,M
0.00571,-0.011201,0.007509,0.003621,0.016987,-0.002,0.013056,0.019738,F
0.016242,0.011105,-0.009922,-0.012382,0.017888,0.016925,-0.003359,0.003965,M
-0.0044,-0.012104,-0.007988,-0.007031,0.015202,-0.004387,0.002611,0.01234,M
0.013477,0.015812,0.016551,0.013386,0.032384,-0.032285,-0.013903,0.016964,M
0.019063,0.003178,-0.024846,0.005629,0.010585,0.008971,-0.001809,-0.000152,F
0.023883,0.041847,-0.001911,-0.016242,0.013179,-0.095771,0.029805,0.011084,M
0.006524,-0.007902,0.011507,0.00419,0.016849,-0.006695,0.003457,0.034926,M
0.011292,-0.012588,-0.014647,0.026812,0.01599,-0.014006,-0.000271,0.012277,M
0.026839,0.006342,0.000057,0.001514,0.013309,0.01521,-0.023762,0.002156,F
0.033581,0.003634,-0.031277,-0.004239,-0.00214,0.014038,0.005163,-0.007841,F
0.011538,-0.010775,-0.002866,0.006466,-0.000918,-0.004471,-0.016797,0.034533,M
-0.019107,0.016552,0.002401,0.018187,-0.019866,0.004205,0.004872,0.001074,I
